HT_GB_SH_NA_DNA_VM_HO-7nvE0,HT_NA_NA_NA_DNA_VM_HO-AotMh,HT_NA_NA_NA_DNA_VM_HO-BjARE,HT_GB_SH_NA_DNA_VM_HO-uL9YZ,HT_GB_SH_NA_DNA_VM_HO-zbqiU,GN_GB_ND_SH_DNA_VM_HO-Cv7xc,GN_GB_ND_SH_DNA_VM_HO-Db5kr,HT_GB_SH_NA_DNA_VM_HO-93Oix
15.5909,25.58679152,15.23873872,1,16.12676471,1,1,10.46676829
15.756,25.81346982,16.5799206,1,7.18,1,1,17.03843844
15.559,27.37638679,17.10875086,1,7.251020408,1,1,8.571786834
15.775,28.64020884,17.52499502,1,8.437883959,1,1,17.618429
15.7801,29.94900841,17.70060751,1,8.153125,1,1,17.82059701
15.7211,12.52707782,18.27467493,1,8.304140127,1,1,17.94704142
16.0399,15.57268417,19.21281074,1,8.198679868,1,1,14.57842566
15.9158,17.57037639,19.84750813,1,7.628235294,1,1,8.735014837
15.7526,18.73557134,21.30800708,1,7.509602649,1,1,18.31970588
16.0232,19.3358194,22.94501804,1,16.77807018,1,1,12.65331325
16.662525,19.86201058,23.6978771,1,17.06005831,1,1,9.911692308
16.81448091,20.16657435,24.46403753,1,17.36093294,1,1,10.20646154
17.01792148,20.66554044,17.65890704,1,17.4771261,1,1,8.627906977
15.9058,22.01722558,20.00021182,1,9.892605634,1,1,11.07538462
15.9876,22.74910872,20.64798912,1,17.8748538,1,1,19.20703812
15.8279,24.52406475,21.75870747,1,8.579478827,1,1,20.04260355
15.8629,26.12250374,22.14976215,1,17.80529412,1,1,9.3
15.803,27.0326092,23.0365141,1,17.9704142,1,1,8.411726384
15.6878,27.68604713,23.35904696,1,18.18584071,1,1,19.77207207
15.7416,18.04676544,22.43924175,1,14.82886297,1,1,19.77227139
15.9732,20.00867839,23.94988578,1,9.258064516,1,1,19.78092486
15.7884,20.83652097,21.94680173,1,18.18825301,1,1,19.92106825
16.047,21.91006322,22.66177224,1,11.50529595,1,1,20.3775076
15.8211,22.15889238,25.69174875,1,9.903846154,1,1,20.43614458
17.36391743,23.02506164,23.02874097,1,9.925324675,1,1,20.51253823
17.00743448,23.34981325,25.90379407,1,9.783285303,1,1,20.47088235
16.0445,22.35697305,27.26831944,1,9.90528169,1,1,9.176190476
16.0966,23.93896162,26.3202049,1,18.85760234,1,1,20.8235119
15.7808,21.30044968,24.97503368,1,19.26392962,1,1,9.018649518
15.7467,21.17105468,22.34208426,1,9.936807818,1,1,21.23994169
16.0374,25.65416552,23.12048362,1,9.794533762,1,1,8.889728097
15.8687,22.72917578,23.30026201,1,19.08376068,1,1,8.934754098
15.8101,25.6890032,23.70123877,1,19.31818182,1,1,14.7795107
15.6956,27.86354269,23.85131171,1,18.94940476,1,1,15.56777108
15.7262,26.64863199,24.00492888,1,19.15134328,1,1,9.313291139
15.8391,24.92889525,26.48738937,1,19.60835821,1,1,21.43701493
15.7307,21.57712281,28.24115283,1,19.84796512,1,1,9.548580442
15.722,22.43201291,28.96974835,1,20.0137931,1,1,9.16625387
15.8127,22.6902987,29.13227064,1,19.98541667,1,1,9.039880952
15.8549,23.29066114,27.31553899,1,9.687908497,1,1,22.05621302
15.6913,23.57931413,28.89215022,1,20.10321637,1,1,22.1764526
15.859,23.83631645,29.48133364,1,9.704761905,1,1,9.388023952
15.8568,26.2174978,28.67579998,1,20.56301775,1,1,20.69142012
15.8659,27.83801186,22.87548753,1,10.10588235,1,1,18.72415902
15.8499,28.41962945,25.14490432,1,9.977945619,1,1,21.61075581
15.9823,28.64460682,26.37167289,1,14.90375723,1,1,9.713975155
15.9198,27.40206298,27.02589031,1,15.05398773,1,1,9.931677019
15.8974,28.84630975,25.45171177,1,10.38566879,1,1,10.3
15.8408,29.33329086,25.86742484,1,20.60628743,1,1,21.70647059
15.9987,28.47202254,26.20243505,1,9.915,1,1,22.80484848
15.9982,21.20338141,27.07059839,1,10.10294118,1,1,14.48217523
15.9161,23.99837062,29.78593488,1,10.1573913,1,1,10.10528053
16.0662,25.37441613,27.33676737,1,20.7739645,1,1,10.82515152
15.9107,26.09066341,27.64693892,1,21.36686567,1,1,10.78023256
15.7973,23.91031076,28.69565516,1,10.04548105,1,1,9.501607717
16.1008,24.3695919,27.23437419,1,19.52418879,1,1,9.582370821
16.97359238,24.85460977,27.45147672,1,17.42379518,1,1,10.18359133
15.1789,25.68998115,27.69719055,1,20.35339233,1,1,9.401201201
15.941,28.8731404,28.75691418,1,10.18896104,1,1,20.55718475
16.0187,25.75442922,28.01199197,1,10.7136646,1,1,9.917405063
16.0937,26.15259806,28.23483764,1,10.35961538,1,1,9.354140127
16.0318,27.50284516,29.34668724,1,20.56127168,1,1,9.500946372
15.9855,26.27458862,27.9849619,1,21.68797654,1,1,21.78702065
16.0128,26.49186671,25.97419971,1,14.47590361,1,1,9.561165049
15.9274,26.74082947,26.51574198,1,10.66489028,1,1,9.616257669
15.9495,28.71875648,20.91316872,1,11.37306502,1,1,9.922468354
15.7716,26.4750244,22.30608054,1,11.18068182,1,1,10.09242902
15.9193,26.99464948,24.9977651,1,9.572077922,1,1,23.93564955
15.9789,29.14663208,23.49128398,1,9.707017544,1,1,23.42507463
17.52935,28.96093327,23.81696028,1,10.39384164,1,1,24.12743363
16.4089,24.95014694,23.99138536,1,9.915056818,1,1,23.77744807
16.3431,26.11356288,25.22673548,1,19.61179941,1,1,23.2719764
16.3101,21.12092459,25.2446295,1,10.59009288,1,1,7.410658307
16.4427,22.67608986,25.60327619,1,10.09676375,1,1,24.21360947
16.2892,26.54852802,25.8041516,1,9.617101449,1,1,10.63738318
16.3252,24.18084947,26.15223794,1,20.91190476,1,1,14.64601227
16.2391,24.67979132,26.31548486,1,9.987272727,1,1,13.57921687
16.3651,25.53497507,26.1947399,1,10.0119186,1,1,23.26445087
16.3512,26.98287864,26.42540224,1,10.01888545,1,1,10.14903226
16.3328,26.32951032,26.47995161,1,10.16554878,1,1,20.82746269
16.465,26.92264158,26.88256357,1,22.62300885,1,1,7.839817629
16.4284,27.14125767,26.98482553,1,22.40615836,1,1,11.73394495
16.4851,27.40034064,27.4759991,1,22.87343284,1,1,20.68173375
16.306,27.90226078,27.34453467,1,22.94578313,1,1,11.66437126
16.3265,27.81556979,27.75624326,1,23.10118694,1,1,11.38307692
16.4428,28.1567409,28.17198996,1,5.524509804,1,1,25.69298246
16.6676,28.46307493,28.10832545,1,22.9100295,1,1,16.54672897
16.4258,28.70483637,28.45480691,1,11.06555891,1,1,11.61415094
16.5657,28.37129654,28.76146413,1,13.06891892,1,1,15.17492355
16.5611,28.82174127,29.1104613,1,13.61927711,1,1,11.67087087
16.5433,29.17476332,16.57672076,1,21.88970588,1,1,25.68088235
16.6703,29.67574475,16.42205303,1,10.43553459,1,1,10.59463722
16.4093,29.72010185,16.76113678,1,19.76480938,1,1,11.24835821
16.6022,29.34167297,16.89068674,1,6.871383648,1,1,11.08913738
16.259,29.96098045,16.66876899,1,12.03373494,1,1,21.66138329
16.3082,18.2760266,16.88840213,1,18.30684039,1,1,10.96421725
16.2926,18.34971533,16.99371636,1,11.74837758,1,1,25.97720365
16.1077,18.98984716,17.38612093,1,12.05548589,1,1,19.87794562
16.1543,19.08552947,17.86955708,1,24.37121662,1,1,25.94285714
16.59574433,19.05561503,18.19229264,1,13.46326531,1,1,25.91206897
16.72828241,19.37352647,18.69955863,1,11.73817035,1,1,24.95774648
16.75728932,19.49936307,19.14818263,1,12.98877888,1,1,24.33868195
16.66788989,19.63050998,19.50600444,1,12.2754491,1,1,26.40412979
16.72603651,20.2720321,20.04776142,1,23.51152738,1,1,26.68123167
15.3883,20.67139272,20.4588464,1,10.72531646,1,1,26.94391691
15.2991,21.03717167,23.35487222,1,11.6199422,1,1,26.84660767
15.3606,21.49920152,23.26663124,1,12.37820513,1,1,17.58375
15.0287,21.87020634,22.74707827,1,20.65718391,1,1,24.76214689
15.3496,22.49453677,23.08466225,1,11.81455108,1,1,26.39740634
16.7631202,22.71546957,23.45664525,1,23.77981928,1,1,26.97470588
17.15273333,24.94579039,23.60925282,1,17.38653846,1,1,27.17674419
17.06503103,25.06067415,23.99450053,1,23.93081571,1,1,27.37953216
17.0451519,24.6339282,25.28042755,1,24.04811594,1,1,26.97900875
16.95451596,25.34641716,26.96344201,1,24.3638484,1,1,27.52781065
17.1309475,25.46591657,24.8482772,1,24.45994065,1,1,27.30945559
15.6849,26.10218253,24.96195883,1,24.61411411,1,1,27.11594203
17.22984198,25.96057046,25.17074753,1,25.36075581,1,1,26.52456647
17.35668148,26.55979268,25.35011933,1,25.62470238,1,1,26.87522124
17.22536375,28.79223709,25.78253088,1,25.19410029,1,1,27.84985591
17.00199271,26.8201287,26.08434931,1,15.06953642,1,1,28.22514451
16.97718111,26.90706125,26.53646647,1,24.78284024,1,1,28.50683761
17.08238723,26.7220701,26.73018664,1,25.42454545,1,1,21.56430769
17.27012391,27.65943661,26.3983232,1,25.51205882,1,1,29.05411765
17.1988602,27.85490157,26.57886938,1,25.9204142,1,1,29.625
17.29824059,27.57919433,17.37402313,1,26.23964497,1,1,29.63139535
15.4098,27.73085,17.8308228,1,25.86239067,1,1,29.01671554
15.7463,27.96276269,18.10682678,1,26.23564955,1,1,12.30348101
15.6813,27.64981243,18.2832634,1,26.17434402,1,1,12.82305296
15.634,28.18584379,18.28383544,1,26.09795918,1,1,8.166043614
17.24652346,18.60702286,18.3549801,1,25.83567416,1,1,12.49189189
15.714,19.23012266,18.6000653,1,25.97333333,1,1,12.81790123
17.24262329,19.55506796,19.03537012,1,26.47172012,1,1,29.07819767
17.34821087,19.68544375,19.59694542,1,26.75382353,1,1,13.77771084
17.25718989,19.64341858,19.79247217,1,27.04385965,1,1,29.47117647
17.24659091,19.7278641,20.06602325,1,18.54885993,1,1,8.126126126
17.47086429,19.97885169,20.33728636,1,27.24112426,1,1,7.9909375
15.8459,20.13187684,20.51789571,1,27.82941176,1,1,8.598130841
17.48570659,20.39942438,21.35085283,1,28.02878338,1,1,7.904923077
17.63098659,20.9385814,20.74454504,1,27.3899705,1,1,13.75830904
17.50035435,21.3403211,20.70098265,1,26.88383234,1,1,12.24627329
17.44096829,21.29443232,21.27089013,1,12.78375796,1,1,12.8853211
15.7357,21.46612837,21.46872805,1,13.86697819,1,1,13.24106583
15.4996,21.39559673,21.38598716,1,9.435588235,1,1,13.49171779
17.4234,21.83050674,23.48916872,1,13.65578035,1,1,27.71246291
17.34645593,21.95539961,21.32507365,1,13.485,1,1,17.50959752
17.82543274,22.06783787,21.28445874,1,27.49112426,1,1,8.068615385
17.68220693,22.33491046,21.6465727,1,26.64186047,1,1,12.92340426
17.69718068,22.39495452,21.7200977,1,13.41437126,1,1,15.12738462
17.56009649,22.36682862,22.04927508,1,26.88533724,1,1,8.337869822
17.57372596,22.47311114,22.10291442,1,9.456363636,1,1,13.12953216
17.44244082,22.35597427,22.33885543,1,9.503384615,1,1,13.02900302
17.61060875,22.44200631,22.23718404,1,9.867261905,1,1,13.51606061
17.50802018,22.66333167,22.42456418,1,9.645341615,1,1,13.41406728
15.905,23.28931716,22.58352415,1,14.75823171,1,1,12.17720365
17.73255545,22.93134154,22.64257659,1,13.26618911,1,1,26.50463768
15.9413,22.62356698,22.78581868,1,14.10279503,1,1,14.32826087
15.6996,23.14926542,25.30056416,1,13.62685185,1,1,13.11080247
15.5998,23.02362106,23.26203664,1,14.26467066,1,1,13.68498498
15.7139,23.37833036,23.33614556,1,27.78160237,1,1,8.278869048
15.733,23.37405821,23.63988585,1,28.22251462,1,1,20.45271084
15.7965,23.4742001,23.92553127,1,25.99626168,1,1,8.321587302
15.888,24.91533712,24.14100683,1,15.4148265,1,1,7.945065789
15.9669,24.12192973,24.301144,1,28.76815476,1,1,14.51363636
15.6869,24.31728621,24.28443817,1,8.903927492,1,1,8.764201183
15.7976,24.76862954,24.1725363,1,14.31192661,1,1,13.20568862
17.61272544,25.02941456,25.1661801,1,15.44763407,1,1,13.75030488
17.65344824,25.17880861,25.05754617,1,9.687797619,1,1,10.38571429
17.44724712,25.41007282,25.18748197,1,14.60693642,1,1,12.35987654
17.71996577,25.30584326,25.27742921,1,14.23883792,1,1,13.94260355
15.961788,25.53283639,25.90501934,1,14.61273292,1,1,13.93622754
17.47305347,26.0085103,26.01469048,1,13.66424242,1,1,13.8776435
15.805,26.32889895,26.07831529,1,13.56054217,1,1,13.88482972
15.8899,26.77911685,26.09915065,1,24.23461538,1,1,6.57585034
15.7093,26.97576355,26.0904316,1,15.46538462,1,1,7.241368078
15.5812,27.21223856,24.6298387,1,14.01826347,1,1,15.55252226
15.7686,27.45136755,25.55453196,1,14.20658683,1,1,9.203343465
15.9601,27.63525456,25.89770486,1,9.529080119,1,1,11.62136223
17.52052054,27.75868779,25.9247578,1,17.7751462,1,1,6.881595092
16.64415435,28.28189785,25.89869285,1,9.934493671,1,1,6.757879656
17.79573038,25.34104943,26.05394183,1,27.95637982,1,1,8.033956386
15.8383,26.96802446,26.35949702,1,9.19335443,1,1,8.766769231
15.9284,27.4908042,27.25662553,1,12.61722054,1,1,17.15545723
15.7064,27.75712249,27.15971979,1,10.03531157,1,1,8.888109756
15.6853,27.71561269,27.46339124,1,28.8985119,1,1,7.783284457
15.8871,27.56144779,27.73330862,1,14.78208955,1,1,7.926182965
15.8223,28.08146411,22.93284195,1,12.95732087,1,1,7.589705882
17.73413261,27.40497694,28.01169575,1,11.96163142,1,1,7.549840256
16.1207,29.22236838,13.98441888,1,13.89487179,1,1,8.287278107
15.9085,29.77243082,15.33404847,1,15.89804469,1,1,7.474780059
16.0534,26.73631824,16.07751206,1,16.45548961,1,1,9.182621951
12.95155082,18.04072635,16.28633509,1,15.62153392,1,1,7.364723926
17.60487113,19.57750603,17.06947681,1,15.51287425,1,1,7.925545171
16.098,20.6300947,17.60827617,1,5.085957447,1,1,8.371076923
15.9959,20.92516971,18.02473316,1,5.721933086,1,1,7.936705202
15.9376,21.23588761,17.9612579,1,13.50087464,1,1,7.66547619
16.1011,21.93860032,11.10656616,1,6.486428571,1,1,8.149847095
16.1507,22.41446596,18.98811345,1,8.48679868,1,1,7.307612457
15.9113,22.59364861,19.219772,1,5.979359431,1,1,16.78081395
16.0105,15.80861022,19.35459585,1,5.786486486,1,1,10.99096573
15.9991,22.73678179,19.5313157,1,6.207284768,1,1,16.82937685
15.8051,23.28796818,19.86337752,1,6.445890411,1,1,19.14615385
15.8731,23.53515898,19.97341992,1,13.96106195,1,1,9.373780488
15.8424,24.03335091,20.21479715,1,6.876551724,1,1,9.930841121
15.755,23.75400738,23.36582817,1,6.415333333,1,1,10.54862385
15.846,24.3271808,22.26585329,1,6.388888889,1,1,9.384194529
15.9605,24.59449416,20.82045689,1,6.222372881,1,1,17.26973294
15.8716,25.81363217,20.86616024,1,6.423381295,1,1,14.92808642
15.9434,24.34838193,20.92872943,1,6.544027304,1,1,20.44294118
1,25.56675367,21.13384372,1,6.111075949,1,1,11.50487805
1,25.88572751,21.25310175,1,6.650498339,1,1,14.55415385
1,26.20619264,21.43971923,1,5.901948052,1,1,17.78090909
1,26.27622728,11.22471607,1,6.356133829,1,1,20.94107143
1,26.38279041,14.16397414,1,6.743050847,1,1,12.54892308
1,26.62875635,12.93373478,1,6.707333333,1,1,15.20125786
1,8.597457874,14.25587829,1,6.301298701,1,1,21.54521739
1,18.16839264,13.87902286,1,7.054817276,1,1,12.56226994
1,15.19665556,14.20673125,1,6.353928571,1,1,22.13848485
1,18.22507232,8.054783894,1,13.89417178,1,1,11.67298137
1,16.78262667,7.36692931,1,8.620477816,1,1,15.5130031
1,17.5567,8.012583543,1,12.76210191,1,1,12.45360502
1,7.628082018,8.58918872,1,15.80497076,1,1,11.65104478
1,8.763724255,10.35074817,1,7.795804196,1,1,12.36666667
1,9.713758416,10.8465207,1,8.192026578,1,1,12.0908284
1,10.69725691,11.09277323,1,8.223154362,1,1,12.825
1,8.15301063,10.60799275,1,7.835782748,1,1,15.84638554
1,8.641716421,11.272827,1,14.38644578,1,1,12.61768293
1,5.930590477,11.60333636,1,9.633224756,1,1,13.29654088
1,11.42214652,10.91570256,1,16.58059701,1,1,13.03802395
1,10.43985713,11.62696159,1,8.306896552,1,1,13.07112462
1,8.240242921,13.37206748,1,9.555592105,1,1,12.65107034
1,13.21311258,13.53077235,1,13.40608108,1,1,12.24523077
1,13.92210523,14.13244697,1,17.30384615,1,1,11.58601824
1,10.59150891,14.31980392,1,9.76163522,1,1,10.95222552
1,6.596522392,14.54293816,1,10.99358974,1,1,10.91804281
1,13.34682497,14.48052123,1,17.78682635,1,1,10.4975
1,8.652843124,13.03994571,1,9.636956522,1,1,10.9054878
1,7.602377619,15.04379588,1,17.95512048,1,1,10.02
1,5.841311433,15.23505109,1,9.395962733,1,1,9.318902439
1,15.48397606,13.7116,1,12.57975078,1,1,9.931481481
1,7.28188698,15.26084465,1,10.02707006,1,1,9.987767584
1,9.025927147,15.33968852,1,9.2171875,1,1,9.10504451
1,15.81941327,15.00353166,1,9.965686275,1,1,9.032440476
1,10.43150751,15.05211053,1,9.687096774,1,1,10.02792208
1,7.945547914,15.01888057,1,9.974153846,1,1,9.234259259
1,6.118222029,15.04332044,1,12.63138462,1,1,12.9
1,13.00200665,15.27395818,1,10.10189873,1,1,9.054984894
1,19.10629057,14.04330707,1,10.21764706,1,1,9.23880597
1,19.01457468,14.12138431,1,10.18338369,1,1,22.6515942
1,19.38498622,14.5374359,1,10.05987461,1,1,8.776060606
1,16.80551895,15.73844421,1,10.0201278,1,1,8.171976401
1,16.65582483,15.58815347,1,9.890825688,1,1,8.244674556
1,16.95331748,15.95979873,1,9.088449848,1,1,7.950151976
1,17.84357153,17.04861825,1,9.137846154,1,1,8.007100592
1,17.97060952,17.12246466,1,9.295031056,1,1,15.01028571
1,17.93768561,16.8806664,1,8.563207547,1,1,8.038601824
1,19.75538033,16.91017104,1,8.847530864,1,1,8.680421687
1,20.41239533,16.9092674,1,8.769846154,1,1,6.467936508
1,19.9898171,16.8318623,1,7.950316456,1,1,8.798219585
1,20.3251742,17.2699071,1,8.30955414,1,1,8.369827586
1,20.18946731,17.17231071,1,8.331545741,1,1,8.3
1,20.93623982,17.81778632,1,7.795522388,1,1,8.495882353
1,21.39383447,18.25562843,1,7.517592593,1,1,7.122018349
1,21.27177981,18.65481675,1,8.281355932,1,1,11.42274052
1,21.5583215,18.11694599,1,7.952293578,1,1,16.9
1,21.91871038,18.85133562,1,14.7462908,1,1,7.693134328
1,22.37260159,18.75973452,1,7.551219512,1,1,23.08853868
1,21.707442,17.56541585,1,7.412738854,1,1,24.27138554
1,22.29568117,18.37326556,1,19.91940299,1,1,24.74193548
1,22.68129522,18.47264286,1,8.596451613,1,1,24.24631268
1,20.57781276,19.02413115,1,8.176635514,1,1,24.1773639
1,21.22453145,19.53328307,1,8.618181818,1,1,24.39023669
1,21.85201484,19.8788191,1,8.066071429,1,1,24.42609971
1,23.4734571,20.12679604,1,8.272839506,1,1,8.802654867
1,23.48565827,21.11939526,1,12.99752322,1,1,7.711314985
1,23.34343961,21.09904476,1,7.886227545,1,1,8.558630952
1,22.97931241,21.62523032,1,8.767391304,1,1,8.58373494
1,23.53011741,21.82539698,1,6.601186944,1,1,8.676785714
1,24.32329261,21.95619254,1,9.182195846,1,1,8.347852761
1,25.88862943,20.67935023,1,8.468949772,1,1,7.864457831
1,25.55838388,20.85382192,1,8.3,1,1,8.161746988
1,25.83223155,20.84113418,1,8.77987988,1,1,7.601533742
1,24.07290694,21.01006108,1,6.466566265,1,1,7.854037267
1,23.34991592,21.19596346,1,9.997897898,1,1,23.80230548
1,23.70372466,21.11352165,1,9.38018018,1,1,8.181987578
1,23.55040912,21.68816744,1,8.325147929,1,1,7.956838906
1,24.36069031,8.410431273,1,20.74149254,1,1,23.55510204
1,24.25676975,13.79725451,1,20.35377907,1,1,22.45873926
1,24.80918987,15.10738284,1,20.54848485,1,1,7.565373134
1,8.879714615,15.24636943,1,20.57655786,1,1,24.65826087
1,16.20949528,15.48191471,1,20.95803571,1,1,7.44587156
1,16.88548762,16.06942227,1,20.99115044,1,1,7.77392638
1,17.59927955,16.34971319,1,21.13253012,1,1,7.966158537
1,17.98518377,16.77672128,1,9.543939394,1,1,7.756426332
1,19.28065566,13.33670074,1,8.8625,1,1,23.33457143
1,19.41855108,13.7725136,1,10.36158537,1,1,7.70030303
1,20.00055251,17.67241358,1,9.490149254,1,1,7.623188406
1,16.99453867,18.13791912,1,9.552887538,1,1,7.464723926
1,18.24036827,14.29789597,1,9.674474474,1,1,7.762721893
1,20.81470846,14.76951377,1,9.797941176,1,1,23.70974212
1,21.07921508,14.73100403,1,9.495795796,1,1,7.751265823
1,18.81187273,17.50109273,1,8.948511905,1,1,7.540869565
1,18.84495984,17.10690353,1,8.620958084,1,1,7.542628205
1,19.28474463,15.44933858,1,22.13810888,1,1,7.932807571
1,20.2095112,15.6006,1,9.565281899,1,1,7.466666667
1,20.33704759,15.671575,1,9.389349112,1,1,7.971118012
1,19.60711849,19.20596759,1,22.49120235,1,1,7.687841945
1,19.78985727,19.03695447,1,21.9122093,1,1,23.99857955
1,20.00220647,19.16608421,1,9.037724551,1,1,7.385093168
1,22.3032263,19.71383798,1,21.89347181,1,1,7.720307692
1,21.95674554,19.9020984,1,8.654896142,1,1,7.837116564
1,23.38523303,20.01287356,1,8.338208955,1,1,7.70652819
1,23.59922925,20.07041074,1,9.127810651,1,1,8.095268139
1,23.11607722,19.84831038,1,8.904105572,1,1,25.38236994
1,24.08599125,20.15078866,1,22.47764706,1,1,25.67732558
1,23.37670895,20.45733626,1,9.047787611,1,1,25.74867257
1,23.50445933,18.97168091,1,8.773775216,1,1,24.88387097
1,24.30302406,16.76661118,1,8.847289157,1,1,26.18604651
1,24.6908003,19.44998369,1,9.337283237,1,1,26.49215116
1,21.35713323,16.94345784,1,22.34107143,1,1,26.45887574
1,19.20051641,17.08444398,1,8.881651376,1,1,26.80524781
1,22.10522034,17.11971311,1,8.433333333,1,1,27.02906977
1,19.37085207,17.170825,1,8.356363636,1,1,27.02522255
1,19.61488087,17.21560072,1,8.460650888,1,1,26.99970845
1,19.68080703,17.32242848,1,8.196656535,1,1,26.99820359
1,19.96827895,17.39952548,1,8.884848485,1,1,26.79237537
1,20.10043158,17.42418203,1,8.106626506,1,1,26.12434783
1,20.17132267,17.46550185,1,21.93223881,1,1,26.96793003
1,20.22549808,17.5599265,1,8.356441718,1,1,27.18872832
1,20.31283175,17.56494862,1,8.888181818,1,1,27.54349112
1,20.81632444,17.70906977,1,8.621212121,1,1,27.34633431
1,20.83818537,17.76041696,1,8.726687117,1,1,27.12662722
